"type";"begin_time";"frequency";"count";"created with version";"exported with version";"last_name";"first_name";"born";"sex";"measurement_date";"record_name"
"record";"0,00000";"2000.4";"94200";"Noraxon myoRESEARCH Software 4.2.22";"4.2.22";"MyoMetrics Demo Record";"";"";"male";"2025-12-02T12:17:20.230+01:00";"Free Capture-1"

"time";"Activity";"Marker";"BICEPS BR. LT (uV)"
6,34337;;;8,875346216
6,34387;;;8,264957401
6,34437;;;8,264957401
6,34487;;;7,959762993
6,34537;;;7,654568585
6,34587;;;7,654568585
6,34637;;;7,959762993
6,34687;;;7,959762993
6,34737;;;6,738985362
6,34787;;;5,213013324
6,34837;;;3,07665247
6,34887;;;0,3299028005
6,34937;;;-3,6376245
6,34987;;;-8,825929431
6,35037;;;-13,70903995
6,35087;;;-16,45578962
6,35137;;;-15,23501199
6,35187;;;-11,26748469
6,35237;;;-6,994762984
6,35287;;;-4,553207723
6,35337;;;-3,332430092
6,35387;;;-1,806458053
6,35437;;;-0,2804860149
6,35487;;;0,6350972082
6,35537;;;1,550680431
6,35587;;;2,161069247
6,35637;;;2,466263654
6,35687;;;2,466263654
6,35737;;;2,466263654
6,35787;;;2,466263654
6,35837;;;2,161069247
6,35887;;;0,6350972082
6,35937;;;-1,196069238
6,35987;;;-3,027235684
6,36037;;;-4,248013315
6,36087;;;-5,163596538
6,36137;;;-5,773985354
6,36187;;;-6,079179761
6,36237;;;-5,773985354
6,36287;;;-5,468790946
6,36337;;;-4,553207723
6,36387;;;-2,111652461
6,36437;;;1,245486024
6,36487;;;3,992235693
6,36537;;;5,213013324
6,36587;;;5,518207731
6,36637;;;6,433790955
6,36687;;;8,570151808
6,36737;;;10,70651266
6,36787;;;11,92729029
6,36837;;;12,2324847
6,36887;;;14,06365115
6,36937;;;20,77792812
6,36987;;;31,45973239
6,37037;;;40,92075902
6,37087;;;42,75192547
6,37137;;;37,86881495
6,37187;;;31,76492679
6,37237;;;28,71298272
6,37287;;;27,18701068
6,37337;;;24,44026101
6,37387;;;19,25195608
6,37437;;;10,70651266
6,37487;;;-0,2804860149
6,37537;;;-11,26748469
6,37587;;;-20,42331692
6,37637;;;-28,35837152
6,37687;;;-35,3778429
6,37737;;;-39,65056461
6,37787;;;-38,73498139
6,37837;;;-36,29342612
6,37887;;;-38,42978698
6,37937;;;-44,22848072
6,37987;;;-46,36484158
6,38037;;;-43,92328632
6,38087;;;-42,70250869
6,38137;;;-46,67003599
6,38187;;;-52,46872973
6,38237;;;-56,43625703
6,38287;;;-60,09858992
6,38336;;;-65,28689486
6,38386;;;-67,42325571
6,38436;;;-62,54014519
6,38486;;;-54,91028499
6,38536;;;-50,33236888
6,38586;;;-47,2804248
6,38636;;;-41,78692546
6,38686;;;-35,07264849
6,38736;;;-30,79992679
6,38786;;;-29,88434356
6,38836;;;-28,05317712
6,38886;;;-23,78045541
6,38936;;;-18,28695607
6,38986;;;-12,79345673
6,39036;;;-7,299957392
6,39086;;;-3,942818907
6,39136;;;-3,942818907
6,39186;;;-4,248013315
6,39236;;;-1,196069238
6,39286;;;2,466263654
6,39336;;;3,07665247
6,39386;;;1,550680431
6,39436;;;1,550680431
6,39486;;;2,771458062
6,39536;;;2,161069247
6,39586;;;1,550680431
6,39636;;;3,687041285
6,39686;;;7,654568585
6,39736;;;9,180540624
6,39786;;;12,84287352
6,39836;;;29,32337153
6,39886;;;59,53761789
6,39936;;;87,310309
6,39986;;;97,38172445
6,40036;;;91,5830307
6,40086;;;80,29083762
6,40136;;;67,7778669
6,40186;;;50,68698007
6,40236;;;30,54414916
6,40286;;;13,14806792
6,40336;;;1,855874839
6,40386;;;-6,994762984
6,40436;;;-17,06617844
6,40486;;;-26,52720508
6,40536;;;-33,85187086
6,40586;;;-38,73498139
6,40636;;;-42,70250869
6,40686;;;-44,53367513
6,40736;;;-44,83886954
6,40786;;;-44,53367513
6,40836;;;-43,92328632
6,40886;;;-40,56614783
6,40936;;;-33,85187086
6,40986;;;-27,13759389
6,41036;;;-23,78045541
6,41086;;;-24,08564982
6,41136;;;-25,61162185
6,41186;;;-26,83239948
6,41236;;;-27,4427883
6,41286;;;-28,05317712
6,41336;;;-29,57914915
6,41386;;;-30,49473238
6,41436;;;-26,83239948
6,41486;;;-18,59215048
6,41536;;;-9,131123838
6,41586;;;-3,332430092
6,41636;;;-0,5856804226
6,41686;;;1,245486024
6,41736;;;4,297430101
6,41786;;;5,823402139
6,41836;;;6,128596547
6,41886;;;6,738985362
6,41936;;;10,09612385
6,41986;;;14,97923437
6,42036;;;18,94676167
6,42086;;;21,38831693
6,42136;;;23,52467779
6,42186;;;25,96623305
6,42236;;;27,49220509
6,42286;;;27,79739949
6,42336;;;27,49220509
6,42386;;;27,18701068
6,42436;;;27,49220509
6,42486;;;26,88181627
6,42536;;;25,96623305
6,42586;;;25,96623305
6,42636;;;26,88181627
6,42686;;;28,40778831
6,42736;;;29,62856594
6,42786;;;31,76492679
6,42836;;;34,20648206
6,42886;;;35,73245409
6,42936;;;35,73245409
6,42986;;;34,81687087
6,43036;;;34,51167646
6,43086;;;34,20648206
6,43136;;;32,37531561
6,43186;;;29,01817712
6,43236;;;26,27142746
6,43286;;;23,82987219
6,43336;;;21,99870575
6,43386;;;21,08312252
6,43436;;;20,47273371
6,43486;;;17,42078963
6,43536;;;11,01170707
6,43586;;;5,518207731
6,43636;;;3,992235693
6,43686;;;4,297430101
6,43736;;;2,161069247
6,43786;;;-0,5856804226
6,43836;;;-0,2804860149
6,43886;;;4,602624508
6,43936;;;7,959762993
6,43985;;;6,128596547
6,44035;;;3,381846878
6,44085;;;4,297430101
6,44135;;;7,959762993
6,44185;;;9,485735032
6,44235;;;8,570151808
6,44285;;;8,264957401
6,44335;;;9,485735032
6,44385;;;11,01170707
6,44435;;;11,62209589
6,44485;;;11,31690148
6,44535;;;9,180540624
6,44585;;;5,823402139
6,44635;;;3,07665247
6,44685;;;2,771458062
6,44735;;;3,992235693
6,44785;;;3,687041285
6,44835;;;2,771458062
6,44885;;;3,07665247
6,44935;;;3,687041285
6,44985;;;1,855874839
6,45035;;;-1,196069238
6,45085;;;-3,332430092
6,45135;;;-4,248013315
6,45185;;;-5,468790946
6,45235;;;-6,384374169
6,45285;;;-5,163596538
6,45335;;;-3,027235684
6,45385;;;-4,248013315
6,45435;;;-6,689568577
6,45485;;;-3,6376245
6,45535;;;7,959762993
6,45585;;;21,38831693
6,45635;;;26,57662186
6,45685;;;22,30390016
6,45735;;;13,75845674
6,45785;;;4,297430101
6,45835;;;-5,773985354
6,45885;;;-15,84540081
6,45935;;;-22,86487218
6,45985;;;-27,13759389
6,46035;;;-31,4103156
6,46085;;;-35,98823172
6,46135;;;-38,12459257
6,46185;;;-36,90381494
6,46235;;;-35,07264849
6,46285;;;-34,15706527
6,46335;;;-32,93628764
6,46385;;;-31,71551001
6,46435;;;-31,4103156
6,46485;;;-31,4103156
6,46535;;;-29,57914915
6,46585;;;-25,61162185
6,46635;;;-22,86487218
6,46685;;;-21,03370574
6,46735;;;-17,06617844
6,46785;;;-11,26748469
6,46835;;;-9,131123838
6,46885;;;-11,87787351
6,46935;;;-11,5726791
6,46985;;;-0,8908748303
6,47035;;;13,45326233
6,47085;;;21,99870575
6,47135;;;22,91428897
6,47185;;;22,30390016
6,47235;;;22,91428897
6,47285;;;20,77792812
6,47335;;;15,58962319
6,47385;;;14,97923437
6,47435;;;23,21948338
6,47485;;;33,29089883
6,47535;;;36,0376485
6,47585;;;30,54414916
6,47635;;;21,38831693
6,47685;;;10,70651266
6,47735;;;-2,111652461
6,47785;;;-16,15059522
6,47835;;;-27,4427883
6,47885;;;-34,76745409
6,47935;;;-40,56614783
6,47985;;;-46,36484158
6,48035;;;-52,16353532
6,48085;;;-54,60509059
6,48135;;;-52,46872973
6,48185;;;-45,75445276
6,48235;;;-37,81939816
6,48285;;;-32,63109323
6,48335;;;-31,4103156
6,48385;;;-29,57914915
6,48435;;;-25,61162185
6,48485;;;-22,25448337
6,48535;;;-21,94928896
6,48585;;;-21,33890015
6,48635;;;-14,01423436
6,48685;;;-1,501263646
6,48735;;;7,959762993
6,48785;;;8,875346216
6,48835;;;6,128596547
6,48885;;;5,518207731
6,48935;;;5,518207731
6,48985;;;-0,2804860149
6,49035;;;-10,65709588
6,49085;;;-15,5402064
6,49135;;;-7,6051518
6,49185;;;8,875346216
6,49235;;;22,91428897
6,49285;;;28,1025939
6,49335;;;25,66103864
6,49385;;;20,1675393
6,49435;;;12,84287352
6,49485;;;2,466263654
6,49535;;;-6,384374169
6,49584;;;-8,825929431
6,49634;;;-6,384374169
6,49684;;;-5,773985354
6,49734;;;-8,520735023
6,49784;;;-7,910346207
6,49834;;;-0,2804860149
6,49884;;;7,654568585
6,49934;;;10,09612385
6,49984;;;12,2324847
6,50034;;;25,66103864
6,50084;;;50,07659126
6,50134;;;70,82981098
6,50184;;;77,84928236
6,50234;;;73,88175506
6,50284;;;67,7778669
6,50334;;;63,19995079
6,50384;;;58,62203467
6,50434;;;51,60256329
6,50484;;;40,0051758
6,50534;;;21,99870575
6,50584;;;-0,8908748303
6,50634;;;-25,00123304
6,50684;;;-47,89081362
6,50734;;;-68,33883893
6,50784;;;-83,29336491
6,50834;;;-90,00764188
6,50884;;;-90,31283629
6,50934;;;-89,70244747
6,50984;;;-91,22841951
6,51034;;;-91,53361392
6,51084;;;-88,48166984
6,51134;;;-82,9881705
6,51184;;;-76,27389353
6,51234;;;-66,20247808
6,51284;;;-52,16353532
6,51334;;;-38,42978698
6,51384;;;-31,71551001
6,51434;;;-33,24148205
6,51484;;;-37,51420375
6,51534;;;-38,73498139
6,51584;;;-36,90381494
6,51634;;;-34,46225968
6,51684;;;-33,24148205
6,51734;;;-31,10512119
6,51784;;;-25,61162185
6,51834;;;-16,45578962
6,51884;;;-5,773985354
6,51934;;;3,687041285
6,51984;;;11,92729029
6,52034;;;18,33637285
6,52084;;;22,91428897
6,52134;;;27,18701068
6,52184;;;31,45973239
6,52234;;;36,0376485
6,52284;;;38,17400936
6,52334;;;36,95323172
6,52384;;;34,20648206
6,52434;;;31,45973239
6,52484;;;30,23895476
6,52534;;;30,84934357
6,52584;;;33,90128765
6,52634;;;38,17400936
6,52684;;;42,44673106
6,52734;;;45,49867514
6,52784;;;48,55061922
6,52834;;;50,38178566
6,52884;;;49,77139685
6,52934;;;47,9402304
6,52984;;;47,32984159
6,53034;;;49,16100803
6,53084;;;50,68698007
6,53134;;;50,38178566
6,53184;;;50,07659126
6,53234;;;50,99217448
6,53284;;;51,29736889
6,53334;;;50,68698007
6,53384;;;49,46620244
6,53434;;;47,63503599
6,53484;;;43,9727031
6,53534;;;39,39478699
6,53584;;;36,0376485
6,53634;;;35,12206528
6,53684;;;33,90128765
6,53734;;;30,54414916
6,53784;;;26,57662186
6,53834;;;23,21948338
6,53884;;;19,86234489
6,53934;;;15,28442878
6,53984;;;10,70651266
6,54034;;;7,959762993
6,54084;;;7,04417977
6,54134;;;6,433790955
6,54184;;;7,349374178
6,54234;;;9,485735032
6,54284;;;11,31690148
6,54334;;;11,62209589
6,54384;;;10,70651266
6,54434;;;9,790929439
6,54484;;;8,264957401
6,54534;;;6,738985362
6,54584;;;5,823402139
6,54634;;;5,823402139
6,54684;;;4,297430101
6,54734;;;0,6350972082
6,54784;;;-2,416846869
6,54834;;;-2,416846869
6,54884;;;-0,2804860149
6,54934;;;0,9402916159
6,54984;;;0,02470839283
6,55034;;;-1,501263646
6,55084;;;-2,416846869
6,55134;;;-3,6376245
6,55184;;;-5,468790946
6,55233;;;-7,299957392
6,55283;;;-8,520735023
6,55333;;;-9,436318246
6,55383;;;-10,04670706
6,55433;;;-10,04670706
6,55483;;;-9,436318246
6,55533;;;-9,131123838
6,55583;;;-7,910346207
6,55633;;;-6,384374169
6,55683;;;-4,248013315
6,55733;;;-2,722041276
6,55783;;;-1,806458053
6,55833;;;-1,196069238
6,55883;;;-0,5856804226
6,55933;;;-0,2804860149
6,55983;;;-0,5856804226
6,56033;;;-0,8908748303
6,56083;;;-1,196069238
6,56133;;;-2,111652461
6,56183;;;-3,6376245
6,56233;;;-5,773985354
6,56283;;;-8,215540615
6,56333;;;-10,65709588
6,56383;;;-12,79345673
6,56433;;;-15,5402064
6,56483;;;-18,28695607
6,56533;;;-20,72851133
6,56583;;;-21,64409455
6,56633;;;-20,11812252
6,56683;;;-17,06617844
6,56733;;;-14,92981758
6,56783;;;-15,23501199
6,56833;;;-17,06617844
6,56883;;;-18,59215048
6,56933;;;-19,20253929
6,56983;;;-19,20253929
6,57033;;;-19,5077337
6,57083;;;-19,5077337
6,57133;;;-19,81292811
6,57183;;;-19,81292811
6,57233;;;-18,89734488
6,57283;;;-16,76098403
6,57333;;;-14,31942877
6,57383;;;-13,40384555
6,57433;;;-13,09865114
6,57483;;;-12,18306792
6,57533;;;-11,26748469
6,57583;;;-10,65709588
6,57633;;;-11,5726791
6,57683;;;-12,79345673
6,57733;;;-14,62462318
6,57783;;;-15,84540081
6,57833;;;-15,5402064
6,57883;;;-13,40384555
6,57933;;;-10,04670706
6,57983;;;-7,910346207
6,58033;;;-8,215540615
6,58083;;;-8,825929431
6,58133;;;-9,131123838
6,58183;;;-9,741512654
6,58233;;;-10,65709588
6,58283;;;-11,26748469
6,58333;;;-10,35190147
6,58383;;;-7,6051518
6,58433;;;-5,163596538
6,58483;;;-4,85840213
6,58533;;;-6,079179761
6,58583;;;-7,299957392
6,58633;;;-6,994762984
6,58683;;;-5,773985354
6,58733;;;-5,773985354
6,58783;;;-5,468790946
6,58833;;;-3,6376245
6,58883;;;-0,5856804226
6,58933;;;0,3299028005
6,58983;;;-1,501263646
6,59033;;;-3,942818907
6,59083;;;-4,85840213
6,59133;;;-4,248013315
6,59183;;;-4,553207723
6,59233;;;-5,163596538
6,59283;;;-4,85840213
6,59333;;;-3,942818907
6,59383;;;-3,332430092
6,59433;;;-2,111652461
6,59483;;;-1,196069238
6,59533;;;-1,501263646
6,59583;;;-2,416846869
6,59633;;;-2,416846869
6,59683;;;-0,5856804226
6,59733;;;-0,2804860149
6,59783;;;-1,501263646
6,59833;;;-2,111652461
6,59883;;;-0,2804860149
6,59933;;;1,245486024
6,59983;;;0,9402916159
6,60033;;;3,992235693
6,60083;;;15,58962319
6,60133;;;28,71298272
6,60183;;;32,98570442
6,60233;;;28,1025939
6,60283;;;25,96623305
6,60333;;;32,0701212
6,60383;;;38,78439817
6,60433;;;36,0376485
6,60483;;;24,44026101
6,60533;;;11,62209589
6,60583;;;1,550680431
6,60633;;;-7,910346207
6,60683;;;-18,89734488
6,60733;;;-28,66356593
6,60783;;;-35,3778429
6,60832;;;-39,65056461
6,60882;;;-42,09211987
6,60932;;;-42,39731428
6,60982;;;-40,56614783
6,61032;;;-36,29342612
6,61082;;;-31,10512119
6,61132;;;-26,52720508
6,61182;;;-22,86487218
6,61232;;;-20,11812252
6,61282;;;-17,37137285
6,61332;;;-14,31942877
6,61382;;;-11,5726791
6,61432;;;-9,436318246
6,61482;;;-7,299957392
6,61532;;;-4,553207723
6,61582;;;-3,027235684
6,61632;;;-3,6376245
6,61682;;;-6,079179761
6,61732;;;-8,825929431
6,61782;;;-10,65709588
6,61832;;;-12,48826232
6,61882;;;-14,92981758
6,61932;;;-16,45578962
6,61982;;;-15,5402064
6,62032;;;-12,18306792
6,62082;;;-9,131123838
6,62132;;;-8,215540615
6,62182;;;-9,131123838
6,62232;;;-8,825929431
6,62282;;;-6,994762984
6,62332;;;-4,248013315
6,62382;;;-2,416846869
6,62432;;;-1,501263646
6,62482;;;-0,5856804226
6,62532;;;-0,2804860149
6,62582;;;0,6350972082
6,62632;;;2,771458062
6,62682;;;6,128596547
6,62732;;;9,790929439
6,62782;;;12,84287352
6,62832;;;14,97923437
6,62882;;;16,200012
6,62932;;;15,58962319
6,62982;;;13,45326233
6,63032;;;11,62209589
6,63082;;;11,31690148
6,63132;;;11,62209589
6,63182;;;10,09612385
6,63232;;;6,738985362
6,63282;;;3,992235693
6,63332;;;3,07665247
6,63382;;;3,992235693
6,63432;;;6,738985362
6,63482;;;11,62209589
6,63532;;;18,33637285
6,63582;;;23,52467779
6,63632;;;25,35584423
6,63682;;;23,21948338
6,63732;;;18,64156726
6,63782;;;14,67403996
6,63832;;;12,53767911
6,63882;;;12,2324847
6,63932;;;11,62209589
6,63982;;;10,09612385
6,64032;;;8,875346216
6,64082;;;9,790929439
6,64132;;;11,31690148
6,64182;;;10,70651266
6,64232;;;8,570151808
6,64282;;;6,433790955
6,64332;;;5,823402139
6,64382;;;7,04417977
6,64432;;;9,485735032
6,64482;;;12,2324847
6,64532;;;13,75845674
6,64582;;;12,53767911
6,64632;;;10,70651266
6,64682;;;10,40131825
6,64732;;;11,31690148
6,64782;;;12,53767911
6,64832;;;12,84287352
6,64882;;;13,14806792
6,64932;;;13,75845674
6,64982;;;14,67403996
6,65032;;;14,06365115
6,65082;;;12,2324847
6,65132;;;10,40131825
6,65182;;;9,790929439
6,65232;;;10,40131825
6,65282;;;10,09612385
6,65332;;;7,959762993
6,65382;;;4,907818916
6,65432;;;2,771458062
6,65482;;;2,771458062
6,65532;;;3,07665247
6,65582;;;2,466263654
6,65632;;;1,855874839
6,65682;;;2,466263654
6,65732;;;3,687041285
6,65782;;;3,381846878
6,65832;;;2,466263654
6,65882;;;2,771458062
6,65932;;;4,602624508
6,65982;;;5,823402139
6,66032;;;6,128596547
6,66082;;;6,433790955
6,66132;;;6,738985362
6,66182;;;6,128596547
6,66232;;;3,07665247
6,66282;;;-0,2804860149
6,66332;;;-0,8908748303
6,66382;;;0,02470839283
6,66432;;;1,550680431
6,66481;;;1,855874839
6,66531;;;2,161069247
6,66581;;;3,381846878
6,66631;;;3,992235693
6,66681;;;2,466263654
6,66731;;;-0,2804860149
6,66781;;;-1,501263646
6,66831;;;-1,196069238
6,66881;;;-0,2804860149
6,66931;;;-0,2804860149
6,66981;;;-1,806458053
6,67031;;;-4,248013315
6,67081;;;-4,85840213
6,67131;;;-3,027235684
6,67181;;;-0,8908748303
6,67231;;;-0,2804860149
6,67281;;;0,02470839283
6,67331;;;1,855874839
6,67381;;;4,907818916
6,67431;;;6,738985362
6,67481;;;4,907818916
6,67531;;;1,855874839
6,67581;;;0,6350972082
6,67631;;;0,9402916159
6,67681;;;0,6350972082
6,67731;;;-0,2804860149
6,67781;;;-0,8908748303
6,67831;;;-0,2804860149
6,67881;;;1,245486024
6,67931;;;2,466263654
6,67981;;;2,466263654
6,68031;;;1,550680431
6,68081;;;0,3299028005
6,68131;;;-0,2804860149
6,68181;;;0,02470839283
6,68231;;;0,3299028005
6,68281;;;-0,2804860149
6,68331;;;-2,416846869
6,68381;;;-3,942818907
6,68431;;;-4,553207723
6,68481;;;-5,163596538
6,68531;;;-6,384374169
6,68581;;;-6,994762984
6,68631;;;-6,689568577
6,68681;;;-6,384374169
6,68731;;;-7,6051518
6,68781;;;-9,131123838
6,68831;;;-9,131123838
6,68881;;;-7,6051518
6,68931;;;-5,468790946
6,68981;;;-3,942818907
6,69031;;;-2,416846869
6,69081;;;-0,8908748303
6,69131;;;0,6350972082
6,69181;;;1,245486024
6,69231;;;-0,2804860149
6,69281;;;-4,248013315
6,69331;;;-8,520735023
6,69381;;;-11,26748469
6,69431;;;-12,48826232
6,69481;;;-12,79345673
6,69531;;;-13,70903995
6,69581;;;-13,70903995
6,69631;;;-11,87787351
6,69681;;;-7,910346207
6,69731;;;-3,942818907
6,69781;;;-3,027235684
6,69831;;;-4,85840213
6,69881;;;-6,689568577
6,69931;;;-6,994762984
6,69981;;;-6,384374169
6,70031;;;-6,079179761
6,70081;;;-6,384374169
6,70131;;;-6,079179761
6,70181;;;-5,468790946
6,70231;;;-6,079179761
6,70281;;;-6,994762984
6,70331;;;-6,384374169
6,70381;;;-4,248013315
6,70431;;;-3,027235684
6,70481;;;-3,6376245
6,70531;;;-3,942818907
6,70581;;;-2,416846869
6,70631;;;-0,5856804226
6,70681;;;-0,2804860149
6,70731;;;-0,5856804226
6,70781;;;0,02470839283
6,70831;;;1,550680431
6,70881;;;2,161069247
6,70931;;;0,3299028005
6,70981;;;-1,196069238
6,71031;;;-1,196069238
6,71081;;;-0,2804860149
6,71131;;;-0,2804860149
6,71181;;;-0,5856804226
6,71231;;;-1,806458053
6,71281;;;-4,248013315
6,71331;;;-7,6051518
6,71381;;;-10,65709588
6,71431;;;-12,48826232
6,71481;;;-13,70903995
6,71531;;;-15,5402064
6,71581;;;-17,06617844
6,71631;;;-15,5402064
6,71681;;;-11,5726791
6,71731;;;-8,825929431
6,71781;;;-8,215540615
6,71831;;;-6,994762984
6,71881;;;-4,248013315
6,71931;;;-2,111652461
6,71981;;;-3,027235684
6,72031;;;-4,85840213
6,72080;;;-5,773985354
6,72130;;;-6,689568577
6,72180;;;-8,825929431
6,72230;;;-11,87787351
6,72280;;;-12,79345673
6,72330;;;-10,96229028
6,72380;;;-9,131123838
6,72430;;;-7,6051518
6,72480;;;-5,468790946
6,72530;;;-2,416846869
6,72580;;;0,02470839283
6,72630;;;0,6350972082
6,72680;;;0,9402916159
6,72730;;;1,550680431
6,72780;;;1,245486024
6,72830;;;-0,5856804226
6,72880;;;-3,332430092
6,72930;;;-4,553207723
6,72980;;;-3,027235684
6,73030;;;0,02470839283
6,73080;;;4,297430101
6,73130;;;7,959762993
6,73180;;;8,875346216
6,73230;;;6,738985362
6,73280;;;3,687041285
6,73330;;;2,771458062
6,73380;;;4,297430101
6,73430;;;6,433790955
6,73480;;;7,654568585
6,73530;;;7,959762993
6,73580;;;7,959762993
6,73630;;;7,959762993
6,73680;;;7,959762993
6,73730;;;7,959762993
6,73780;;;8,570151808
6,73830;;;9,180540624
6,73880;;;8,875346216
6,73930;;;8,570151808
6,73980;;;8,570151808
6,74030;;;8,264957401
6,74080;;;6,738985362
6,74130;;;4,907818916
6,74180;;;4,602624508
6,74230;;;4,907818916
6,74280;;;4,297430101
6,74330;;;2,466263654
6,74380;;;0,9402916159
6,74430;;;0,9402916159
6,74480;;;0,9402916159
6,74530;;;-0,2804860149
6,74580;;;-1,501263646
6,74630;;;-2,722041276
6,74680;;;-3,027235684
6,74730;;;-3,027235684
6,74780;;;-2,416846869
6,74830;;;-1,501263646
6,74880;;;-0,5856804226
6,74930;;;0,3299028005
6,74980;;;2,466263654
6,75030;;;3,992235693
6,75080;;;4,297430101
6,75130;;;3,07665247
6,75180;;;1,550680431
6,75230;;;0,6350972082
6,75280;;;0,9402916159
6,75330;;;2,161069247
6,75380;;;3,381846878
6,75430;;;2,771458062
6,75480;;;1,245486024
6,75530;;;0,02470839283
6,75580;;;0,3299028005
6,75630;;;1,245486024
6,75680;;;1,245486024
6,75730;;;1,550680431
6,75780;;;3,381846878
6,75830;;;4,907818916
6,75880;;;4,602624508
6,75930;;;2,771458062
6,75980;;;0,3299028005
6,76030;;;-1,196069238
6,76080;;;-1,196069238
6,76130;;;0,02470839283
6,76180;;;2,771458062
6,76230;;;3,992235693
6,76280;;;3,07665247
6,76330;;;2,161069247
6,76380;;;1,550680431
6,76430;;;0,02470839283
6,76480;;;-3,332430092
6,76530;;;-6,079179761
6,76580;;;-4,85840213
6,76630;;;-0,8908748303
6,76680;;;1,245486024
6,76730;;;1,245486024
6,76780;;;0,9402916159
6,76830;;;0,6350972082
6,76880;;;-0,2804860149
6,76930;;;-1,196069238
6,76980;;;-0,8908748303
6,77030;;;-0,2804860149
6,77080;;;-0,2804860149
6,77130;;;-1,806458053
6,77180;;;-2,111652461
6,77230;;;-1,196069238
6,77280;;;-1,196069238
6,77330;;;-2,111652461
6,77380;;;-1,196069238
6,77430;;;0,3299028005
6,77480;;;0,9402916159
6,77530;;;-0,8908748303
6,77580;;;-2,111652461
6,77630;;;-0,5856804226
6,77680;;;1,855874839
6,77729;;;1,855874839
6,77779;;;0,6350972082
6,77829;;;0,3299028005
6,77879;;;0,6350972082
6,77929;;;0,9402916159
6,77979;;;0,3299028005
6,78029;;;0,9402916159
6,78079;;;3,07665247
6,78129;;;5,213013324
6,78179;;;6,128596547
6,78229;;;5,823402139
6,78279;;;5,213013324
6,78329;;;4,297430101
6,78379;;;1,855874839
6,78429;;;-1,501263646
6,78479;;;-4,553207723
6,78529;;;-5,163596538
6,78579;;;-4,553207723
6,78629;;;-6,384374169
6,78679;;;-10,04670706
6,78729;;;-12,18306792
6,78779;;;-9,741512654
6,78829;;;-5,163596538
6,78879;;;-2,722041276
6,78929;;;-3,027235684
6,78979;;;-3,6376245
6,79029;;;-4,248013315
6,79079;;;-5,468790946
6,79129;;;-6,994762984
6,79179;;;-7,6051518
6,79229;;;-6,689568577
6,79279;;;-5,468790946
6,79329;;;-4,248013315
6,79379;;;-1,501263646
6,79429;;;1,855874839
6,79479;;;3,992235693
6,79529;;;3,687041285
6,79579;;;1,855874839
6,79629;;;0,3299028005
6,79679;;;0,6350972082
6,79729;;;1,550680431
6,79779;;;1,550680431
6,79829;;;0,3299028005
6,79879;;;-0,2804860149
6,79929;;;0,02470839283
6,79979;;;1,855874839
6,80029;;;2,771458062
6,80079;;;2,466263654
6,80129;;;1,855874839
6,80179;;;2,161069247
6,80229;;;1,550680431
6,80279;;;0,3299028005
6,80329;;;0,3299028005
6,80379;;;3,07665247
6,80429;;;6,433790955
6,80479;;;7,654568585
6,80529;;;6,738985362
6,80579;;;5,823402139
6,80629;;;6,738985362
6,80679;;;7,959762993
6,80729;;;8,264957401
6,80779;;;7,349374178
6,80829;;;5,518207731
6,80879;;;3,992235693
6,80929;;;4,297430101
6,80979;;;7,04417977
6,81029;;;10,09612385
6,81079;;;11,01170707
6,81129;;;9,790929439
6,81179;;;7,959762993
6,81229;;;5,823402139
6,81279;;;3,687041285
6,81329;;;1,245486024
6,81379;;;-0,2804860149
6,81429;;;-1,196069238
6,81479;;;-2,111652461
6,81529;;;-2,111652461
6,81579;;;-1,196069238
6,81629;;;-0,8908748303
6,81679;;;-2,111652461
6,81729;;;-3,332430092
6,81779;;;-2,722041276
6,81829;;;-1,501263646
6,81879;;;-0,5856804226
6,81929;;;0,02470839283
6,81979;;;1,855874839
6,82029;;;3,992235693
6,82079;;;4,602624508
6,82129;;;3,992235693
6,82179;;;4,297430101
6,82229;;;5,213013324
6,82279;;;4,297430101
6,82329;;;0,9402916159
6,82379;;;-1,806458053
6,82429;;;-2,111652461
6,82479;;;-1,196069238
6,82529;;;-0,8908748303
6,82579;;;-0,8908748303
6,82629;;;0,02470839283
6,82679;;;1,550680431
6,82729;;;1,550680431
6,82779;;;1,245486024
6,82829;;;1,550680431
6,82879;;;3,07665247
6,82929;;;3,07665247
6,82979;;;0,3299028005
6,83029;;;-2,722041276
6,83079;;;-4,553207723
6,83129;;;-4,85840213
6,83179;;;-5,468790946
6,83229;;;-6,689568577
6,83279;;;-6,079179761
6,83328;;;-3,332430092
6,83378;;;-0,2804860149
6,83428;;;0,02470839283
6,83478;;;-1,501263646
6,83528;;;-3,332430092
6,83578;;;-4,248013315
6,83628;;;-3,6376245
6,83678;;;-2,111652461
6,83728;;;-0,2804860149
6,83778;;;1,550680431
6,83828;;;2,466263654
6,83878;;;2,161069247
6,83928;;;2,771458062
6,83978;;;4,297430101
6,84028;;;5,823402139
6,84078;;;5,213013324
6,84128;;;2,771458062
6,84178;;;0,6350972082
6,84228;;;-0,2804860149
6,84278;;;-0,8908748303
6,84328;;;-3,027235684
6,84378;;;-5,468790946
6,84428;;;-7,299957392
6,84478;;;-9,131123838
6,84528;;;-10,65709588
6,84578;;;-12,18306792
6,84628;;;-13,09865114
6,84678;;;-13,40384555
6,84728;;;-13,09865114
6,84778;;;-11,26748469
6,84828;;;-6,689568577
6,84878;;;-1,501263646
6,84928;;;0,6350972082
6,84978;;;-1,806458053
